sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221635	0.0	0.0029565180974546745	0.0054660028504569524	0.005192018242714647	0.004309787456658887	0.0045641497323190006	0.004610253904890782	0.005665439327385058	0.0038731241359579727	0.005054909409273445	0.0056591557907685885	0.005203271135207355	0.005513157788780698	0.005677784423377963	0.005232421682870303	0.005089477061890224	0.005234654104108394	0.005538524290177316	0.004861167554444212	0.005086176182234947	0.004712641144937413	0.004709584224923291	0.004311166981901704	0.005078460178642552	0.0048808005279551425	0.00491916757785682	0.005637933773596893	0.0048431910857843485	0.005935534311045321	0.005487708842750294	0.005724150042363374	0.00524214030648229	0.005238027475182427	0.005073174228073518	0.0061485632531042	0.005330757403182229	0.005332677682877485	0.00494252185084787	0.0057960866305861725	0.00509151937108121	0.0050548980003614075	0.005638464102993401	0.005947171044883515	0.005628466926570819	0.005706634979732561	0.006083459461042273	0.005213061888919568	0.005678790466752126	0.005643813220607252	0.005646624005738454	0.0053961914533929844	0.00516036188496749	0.004769356949823167	0.006060212212113725	0.005017815457337371	0.005345555454599693	0.005632304365742691	0.006124914852826846	0.005535197090419275	0.004956410513152987	0.005814662223180611	0.005932507117123786	0.005520603842797178	0.005405794450154322	0.005407570396400607	0.006077280317321465	0.0055414070597953335	0.006718788109691065	0.005344435722852703	0.005760425198741426	0.005239879776392398	0.005959740694776561	0.005293988660653559	0.005621361525241175	0.0054528615937643465	0.00515296105688301	0.005093049267159255	0.005387984670597867	0.006304937270518174	0.005879222882601787	0.005810966588640776	0.005919933926697429	0.0055263879126098425	0.005189722320531054	0.005135346092899784	0.005401007537259139	0.0053757776217912	0.005051970040751752	0.006174280054885739	0.005259167524247821	0.005907840894433525	0.00542363419527625	0.0052876550107614495	0.005201073669007128	0.005248418540762412	0.005315117957100712	0.0051671372196751	0.004998808447861158	0.005260146328363802	0.005827318372262358	0.005108299349214307	0.005078729918083225	0.005685632093787252	0.00543857252496327	0.005229635968953095	0.005002139726880017	0.00547755045734144	0.005555091647305166	0.005543747113282871	0.005926157767824014	0.005150925327053302
unclassified-seq_SRR5221636	0.0029565180974546745	0.0	0.004498126615254394	0.004331014390986043	0.0038403909301829575	0.004222885848463198	0.004220990667175961	0.004574128232817221	0.004747099113512898	0.004803021038654598	0.0046941178864271516	0.0047147464369199366	0.005119343641098784	0.005039811508497305	0.004965989686645633	0.005337147122835284	0.005109037822834783	0.005025090924653308	0.005208977041701313	0.0050498750262042424	0.0046674231454412185	0.004486366565562672	0.0050583115089710695	0.004586479949027944	0.0044335099952966806	0.004275787485345295	0.004770344935895121	0.005073627726241758	0.00533780192604516	0.007119286677155889	0.004987035811957696	0.005509409214171868	0.005102610991177814	0.005480564594208981	0.005364057821979684	0.005102743840529778	0.0050020082010509	0.005448987494712565	0.005163247530259318	0.0056072100730070185	0.005348149958790516	0.005132602913022755	0.0053687943244851155	0.005832633076332749	0.005158397921521951	0.005195071007042307	0.005431969370341738	0.0050671196242932925	0.005008501869759652	0.005574472380156847	0.0060375817664320985	0.005820086657247647	0.0056277340830217515	0.00527706143734874	0.005469138945793706	0.005583966857238276	0.005204211220465327	0.0052464407711970695	0.005804920032333238	0.005034180140262023	0.005246046247262215	0.005254795175868576	0.005077445257008706	0.006228460062697838	0.004923659687448012	0.006092814177082739	0.005164008113985985	0.005422808907536214	0.006268739823412139	0.005139961809562998	0.0054707229685903025	0.005310145269431521	0.004982450955587692	0.0050071365873448626	0.00530618653355075	0.0052289911917181575	0.005186999088048649	0.005053457793986915	0.005285842014959519	0.0053639697234547645	0.0073555565299938674	0.006638181112723296	0.004868927526279987	0.004640176312694422	0.005839935031419774	0.005009901977418463	0.005131865567308158	0.004776515007115845	0.005170268283205437	0.005164184738651212	0.005006733292584609	0.005350570988953418	0.005590928942297624	0.00506754288307143	0.005645930885007755	0.005223051541132118	0.0058484390497821614	0.0053204764846839225	0.005820644365391869	0.004976103489993444	0.005119293712246509	0.006040712005108917	0.0051837195113108026	0.0049900268467164555	0.0055684757735627866	0.00535922471401884	0.005023353499736594	0.005340798606867425	0.005310443669220843	0.004911869004343039	0.0050270688239753
unclassified-seq_SRR5221637	0.0054660028504569524	0.004498126615254394	0.0	0.0024067688339577398	0.0025316724666609725	0.004443076802898016	0.004967319276620752	0.004485415896403722	0.005380639545959243	0.004743469303729042	0.00485222925228157	0.005088714526690907	0.005148410345258592	0.005327448267525403	0.005052252105732902	0.005825554246618347	0.005076450469861604	0.005120723979778696	0.0056237034049627654	0.005268458438989931	0.005724943395887805	0.005636380286224263	0.006253175693113899	0.004900894497173569	0.004605423474205228	0.004460815828534526	0.0050628714844555	0.0056768909712181514	0.005189660418133957	0.008400548186097034	0.0051989813735240364	0.006466899967454753	0.005369972420241287	0.006033648774988243	0.005457478948844963	0.005551464879018142	0.005387301144818335	0.0059875840322586305	0.005139292247254623	0.0061059176004881754	0.005734598353895004	0.005275460411594102	0.005228547960754559	0.005902352801147814	0.005549738006091376	0.0052105732667866445	0.005848093274428923	0.00533287864092058	0.005209481046692277	0.005410009489329126	0.006636709805264429	0.006106617271533499	0.006451511673794763	0.005051094808536605	0.00635207843039276	0.005802677132506817	0.005509245940771068	0.0053453569556605185	0.006582712206466779	0.005436271187076347	0.005544276548710481	0.0055391081604354575	0.005392200564710792	0.006743079621044257	0.005204936172794938	0.006818279405054972	0.005495146293110098	0.005170087911388843	0.00708769944185339	0.005354437576424731	0.00593309151751531	0.005293416175016663	0.005483009898699875	0.005451043111861287	0.005871156012920875	0.005474827464988508	0.005347032457649781	0.0054068680220494825	0.005125027239411661	0.005308327016391834	0.00834970981658023	0.007105796450661561	0.005021618316556897	0.004974990201559448	0.006689382610549521	0.004978161231980027	0.005306501303906197	0.005283848117512702	0.005244713348160013	0.005907804103608694	0.005231655693988979	0.005623318001662936	0.006146558616844544	0.00559052040100072	0.006014986443713788	0.005516766053311861	0.00674573833381642	0.005867060212003894	0.006653939853670021	0.004980739506207366	0.005446635760452789	0.006749490707056216	0.005368876918887322	0.0053208454101925096	0.006020026449300109	0.005789551424192574	0.0054251241336930045	0.005718127528868022	0.005176750527008611	0.0051015136407123185	0.005463515780620654
unclassified-seq_SRR5221638	0.005192018242714647	0.004331014390986043	0.0024067688339577398	0.0	0.002325289763267402	0.0038253786985503746	0.004308958514466443	0.004455058592495398	0.004656303057882227	0.004506831996478833	0.004654918243664152	0.004840914115336048	0.0048075569127735696	0.0050439691027144296	0.004951249674036373	0.00517043257048333	0.005136976650170544	0.00469236408645568	0.005143406814931306	0.004926269965053631	0.0052031052754636375	0.005139153698679011	0.005749300310141425	0.004842690705851638	0.0042644539403102755	0.004119209717737493	0.004808475809245705	0.004987697565649429	0.005067181713545921	0.007434186114055996	0.005052899757689744	0.005719593854861316	0.005075743004964828	0.0054346944209336945	0.0053096982186012776	0.005114230751286364	0.004875126432994259	0.0054640734545948755	0.0049974053801781215	0.00573823330206813	0.005638204302776728	0.005095645893554601	0.004841369224790615	0.005654653938638843	0.005054109117643368	0.0052081257840025375	0.005257547466173129	0.004809587514150171	0.004864722238613894	0.00510113771792442	0.006176577953418749	0.005834137244929538	0.0059124700000600106	0.004723075386259046	0.005598176782011577	0.005288614774625167	0.005036577533267694	0.005099588036595826	0.00594286934476651	0.004855649541922413	0.005159047053102328	0.005257619443204686	0.005135879701283819	0.006094313324098932	0.004934567583319338	0.006451716164820542	0.00537186020253877	0.005105151754428827	0.006506668686996009	0.005008800981136874	0.0054320288477874845	0.005255038996814121	0.005037481883074069	0.00472198060623974	0.005558972364473225	0.0052126043406413025	0.004800417233823406	0.005243314497888174	0.005167410093485425	0.005134377046182137	0.007501528721829742	0.0068356556627697795	0.0046945861407160505	0.00484790769674337	0.0060067988425172025	0.004745875568377356	0.005172833970096269	0.005128892737360169	0.005045644820860895	0.005388487437996803	0.005219091536807441	0.005272489803339608	0.005547838479196265	0.005116486120115726	0.005635771809996748	0.005452971647637805	0.006065249201435918	0.005701425986877506	0.006150742255312647	0.0048419571726415755	0.004990197759964565	0.006166850626469267	0.005376023171973721	0.004995152219218091	0.005685092629071131	0.005358888651926352	0.005036649563825324	0.005341151569040137	0.004819822760384285	0.004976070543368238	0.0050433341846949364
unclassified-seq_SRR5221639	0.004309787456658887	0.0038403909301829575	0.0025316724666609725	0.002325289763267402	0.0	0.00347753357160685	0.00388075587007064	0.004189067820839609	0.0036573726976645293	0.004149134503692031	0.0047123869237371	0.004641270132331954	0.004851062282818397	0.004736551696070013	0.0047664710404097255	0.004782194206735757	0.004579538728278432	0.004669583183324888	0.004467802866892634	0.004550063154790229	0.005000787768383419	0.004776089393758176	0.00502141471933415	0.004508545738770242	0.004157739561732154	0.004123052352876688	0.004767771878943949	0.004476534662535614	0.004830653854572042	0.006118877051783156	0.005087606300245184	0.004944746258439214	0.004787217671835986	0.004931046415726614	0.005308587785587404	0.004779739662035376	0.0047068086068403625	0.004844018555379526	0.004981966794600834	0.0049928309529706505	0.004769652042211026	0.004800442081109746	0.0049039607468687185	0.005285427399844167	0.004999389624245731	0.0048386930886136215	0.004797454735893547	0.004788983168595107	0.004837837536558309	0.00493394188805274	0.005500385667796093	0.004910548889630717	0.005217841440139925	0.0050196111461929815	0.005137319837734133	0.004861149413873944	0.0047667912565678705	0.005045924543984226	0.005148548374867445	0.004527978931753385	0.004852069528389791	0.0048899587393761434	0.004762533877133879	0.005353259821905376	0.00481608077607798	0.005727772815602661	0.004783361586744195	0.005057251309545041	0.005441994235342418	0.004786021537617202	0.004893404426681736	0.005030824232974074	0.004803779287256282	0.004565672827765654	0.004846645510726999	0.004701382039222879	0.004369834130664274	0.004756958229985231	0.005361712036242139	0.0051853829064535395	0.006531389639696239	0.006081611960362943	0.004550591534066228	0.004297841384020451	0.0052331262944856904	0.0046945679763668036	0.0046365250446479545	0.004641219125163909	0.004981464069528152	0.004953124972474465	0.0050682950066784915	0.004926854254216906	0.005302546537034769	0.004970834188402828	0.00499379792053789	0.004950881311789557	0.005399521048166767	0.004903799151979027	0.005353898204156993	0.004965978056734377	0.004561766833857672	0.005365745821702905	0.0049198620298280815	0.004732440065455479	0.005016192141153453	0.004971160414219744	0.004667704742349454	0.005001293081082991	0.005048862931498976	0.0048635358258327654	0.004725201543195667
unclassified-seq_SRR5221640	0.0045641497323190006	0.004222885848463198	0.004443076802898016	0.0038253786985503746	0.00347753357160685	0.0	0.002259659047287199	0.00253239911612102	0.0023720996246522352	0.004557810150255359	0.004685285070350265	0.0046959905246853895	0.00482483760372876	0.0049955191660779885	0.00471771214828931	0.005099928598139569	0.00489050492914922	0.004801765656488377	0.004897695057470397	0.004853796965162416	0.005020371907973442	0.005102472188399321	0.005379344803684072	0.0044866271979748795	0.004286235339756361	0.004288836116519645	0.004918778304437876	0.004968522060157965	0.005343593912849776	0.0070311137069158924	0.005221309070649549	0.005568347303919308	0.005085097882457923	0.005324710667449217	0.005469113340975329	0.005058240659246205	0.004852853385214462	0.005318087206036104	0.005081753720847848	0.005648933607620088	0.005417314999004219	0.005147156977208467	0.005117966387021777	0.005861396002512453	0.005136384581333919	0.005205937956044293	0.005351064859630106	0.005025491475594501	0.004968295939710932	0.005222407933347273	0.005880651332655251	0.005631256141465313	0.005376394081462732	0.00504286019661937	0.005409590523762331	0.005388486598317255	0.0051054761345952215	0.00506635408608902	0.005872487407048821	0.00469613517353773	0.005148323805104882	0.005130436965820051	0.005092455679604702	0.005723064486502394	0.004716524173755565	0.006115252527425619	0.005364617138256755	0.005627939024145823	0.0061561394287806825	0.005003281756415179	0.005175352875389727	0.005084032983788234	0.005178254685286321	0.004873739820597911	0.00529282926836272	0.005101857539865917	0.004964288023241559	0.005016193277904146	0.005412363948268384	0.00521418089965775	0.007344203055544063	0.0064954756977915196	0.004984386645433991	0.004815924807616723	0.005840274748567076	0.005002431492955095	0.005309509594297768	0.005046470869560116	0.005138844424599109	0.005209062334137982	0.005195563985102569	0.005218700904743412	0.005482644158865124	0.005181014752009827	0.005751352247132635	0.005355663776106523	0.00608910546374819	0.005401852321063383	0.005822508363399814	0.005173671269780855	0.005042816959463292	0.00584969539303537	0.005101019340009283	0.004868221359109581	0.005492384004154527	0.005430500278569506	0.004890159171705877	0.005439162966320965	0.005195395290342297	0.005030558419294673	0.004926760923110063
unclassified-seq_SRR5221641	0.004610253904890782	0.004220990667175961	0.004967319276620752	0.004308958514466443	0.00388075587007064	0.002259659047287199	0.0	0.0025707181700711512	0.0024434393474104255	0.004583698377646606	0.004753884411778819	0.005081252704868144	0.004963193798564247	0.005051893064633606	0.004752471880581255	0.004964014307730413	0.004790324730292839	0.005018628254817692	0.0048942231330587616	0.0050164215941098655	0.005033203501391359	0.005125086165841064	0.005352779131797547	0.004530979973231486	0.004338848108527249	0.004391371263951505	0.005105412430891687	0.004877912003173557	0.005064693346555793	0.006139007435923216	0.005304796926899891	0.0051155305233909765	0.0050037050062751165	0.005201732699571027	0.005340131334137466	0.00500613168053754	0.0048652718155762775	0.004951853112847404	0.00529441424284216	0.005283998294094205	0.005186168437347094	0.005214167546763515	0.00512433301976245	0.005524455263103523	0.005289687338752014	0.00518543093935897	0.005073948921024307	0.004741481306534956	0.005057639972267047	0.0051490800603458675	0.005391648701450924	0.005376244155842813	0.005038931482134634	0.0051509772180798885	0.0050764344451099674	0.005334441462265249	0.00481434257842972	0.005200889793863017	0.005255768640979985	0.004646411657395211	0.005111364523487927	0.005213904882616971	0.005290917326496558	0.005535919317608773	0.004909958184851515	0.0055729897707744724	0.0050975034641929096	0.00574054025805204	0.005659554914229981	0.005017923682425818	0.005136979627076932	0.005060322325643352	0.005130980478538438	0.005317432880104889	0.005173007001891827	0.004984578311566734	0.004885641261047735	0.004946264557537883	0.005687614480715419	0.00525781687686655	0.006363895902294248	0.005856762146862149	0.0048226077169764014	0.004885191289496715	0.005224739054009553	0.005115811483489496	0.0047390064571741775	0.004787847028504211	0.0053008275486562395	0.004884152118255325	0.005171429579486686	0.0051930511723715655	0.0052022051795239665	0.00491680544054629	0.005279546876886476	0.004649163801144773	0.00543099800705904	0.005061665614411792	0.005413431434940552	0.005027986626522707	0.0046076468986546715	0.005319757855156482	0.005081173203180245	0.00486424288143017	0.005093408401859567	0.004929005230283168	0.0048617587075953095	0.005182742758282455	0.005140260053993706	0.005301724476321823	0.005059072372719409
unclassified-seq_SRR5221642	0.005665439327385058	0.004574128232817221	0.004485415896403722	0.004455058592495398	0.004189067820839609	0.00253239911612102	0.0025707181700711512	0.0	0.004289228914312826	0.00495958723460499	0.004412365100501692	0.00521097405237092	0.0049394076420525845	0.005111190796144749	0.005189037561266208	0.005704830291594631	0.005294320770126593	0.004815155504210522	0.005828442161218139	0.005342392942387142	0.005521836789552204	0.005465358654270225	0.006150182096647416	0.0049351806127335696	0.0046104641004450775	0.004521686187560436	0.004875403095251363	0.005549437951768321	0.004851679904686712	0.008003454309591151	0.0048342574589473886	0.006057190112264688	0.005299102360947661	0.006124060732891068	0.005519129821131674	0.005433480111096789	0.0054088453933663905	0.00586430932659987	0.005231403747678165	0.006140161736501781	0.006028782135536592	0.0051260629227007914	0.005061535533858574	0.006123856345455314	0.00538453902369318	0.005096441766024862	0.005831744353505197	0.004963148380466409	0.0050403507495900834	0.005440066092318063	0.006680693194679788	0.006282491026543546	0.006340525760860749	0.004967455816425215	0.0059981051347137715	0.005835218269249376	0.005318633418571417	0.004949660064403449	0.006473772828042623	0.005408931483382062	0.005497615880271645	0.005683047989548884	0.0053139513568902785	0.006655857983233093	0.0051914395068271	0.006861843741045703	0.0056222432688822765	0.005303032925816464	0.007319358452899216	0.005196380717293558	0.005770642449930974	0.005406825889326061	0.0054696557148217195	0.005337859594333194	0.005873264624582819	0.005490687337229017	0.0054907619737666336	0.005201529684126571	0.005573354936535546	0.0054278718646161295	0.008327753904879942	0.007063040552644728	0.00489051111205574	0.004999967405747707	0.00671971311745545	0.004980314630437355	0.00536536089483397	0.0055064296546810665	0.004983625843896666	0.005732024161310245	0.005303266803541984	0.005416212927164987	0.006127352162820898	0.005251108159583628	0.006125078272678941	0.005396949008475649	0.007012851877431392	0.005909042588142177	0.006642600991428438	0.005253480312173209	0.005252972850381843	0.0067727910750378095	0.005467335825509956	0.0053928992488386784	0.006151873428475563	0.005778435585431563	0.005335599591133167	0.005827808042351279	0.005232252148684058	0.005061066410658177	0.0054773438816888564
unclassified-seq_SRR5221643	0.0038731241359579727	0.004747099113512898	0.005380639545959243	0.004656303057882227	0.0036573726976645293	0.0023720996246522352	0.0024434393474104255	0.004289228914312826	0.0	0.00500635114659298	0.0055838960703262774	0.005403749615593867	0.0056038006939963525	0.0055611997871477525	0.0050063627821307355	0.004822849423469333	0.004947234376982523	0.005301036775396284	0.004388692627878443	0.004891096212119916	0.005279356370053945	0.005104417386228688	0.004730669650261365	0.00499920964667655	0.0046531199219065345	0.004607869510462548	0.005643048356071323	0.004432045942882823	0.005826259350474872	0.0053549018284562155	0.0055940491669337344	0.004617178880044204	0.005193568795846093	0.004715269604620653	0.005865370805701264	0.0050953094484065264	0.005010970011828597	0.004623135865852279	0.005758408209884491	0.004991249501103301	0.004946265092746094	0.005459341161978659	0.005509881758489876	0.005254853785615188	0.005580737415626147	0.005821870393319606	0.004761139528513536	0.005044808664027678	0.005242772487461411	0.005721869430435733	0.005055337354159639	0.004911684590441778	0.0047242971185921245	0.005827442881839451	0.0045658788397529015	0.005020369775655453	0.00534903722948632	0.0059332961283891095	0.0051856375587108205	0.0047965180825311204	0.005268929232199793	0.005331012029642812	0.005236227734983223	0.00508658815456986	0.005075075604342505	0.005529093703071308	0.005303652323660701	0.006163159523607575	0.004765053438177791	0.005476959108368429	0.004713382986986314	0.005904052738053056	0.005045371077711747	0.0054066510527343015	0.0049110059643097115	0.005119053637990145	0.004645727942379496	0.004938336872293392	0.006235001335847756	0.005895857830952367	0.005487293942154303	0.005687128188344603	0.005237905938197951	0.004879094098606984	0.0045335186063159005	0.005058705745256131	0.00495621711373051	0.0049223567166464255	0.005893260447128457	0.004937042944114012	0.005682517171698098	0.0051973782731628	0.00493085676360927	0.005067557722834404	0.00488434100211621	0.005173837671619719	0.004842772754340197	0.004852073266430779	0.004939202792190955	0.0056287526810884225	0.004839750046683133	0.004707846249632941	0.005149424957188287	0.004810457753181563	0.004774409148147862	0.004863481585877016	0.004961447490295812	0.005100156120510957	0.005307989662776347	0.005826157786526398	0.004875933199181781
unclassified-seq_SRR5221644	0.005054909409273445	0.004803021038654598	0.004743469303729042	0.004506831996478833	0.004149134503692031	0.004557810150255359	0.004583698377646606	0.00495958723460499	0.00500635114659298	0.0	0.002219525110924825	0.004998506774286815	0.004978275285237532	0.005067817733638402	0.0048692238785169595	0.005112149528017529	0.005038312314971205	0.005259327675785963	0.005480916435985472	0.005126065784637257	0.005363327741880752	0.005332241371089785	0.0055850714881456875	0.004755533613239438	0.0048221816214496505	0.004683300004574176	0.00497299971109022	0.005058148227333303	0.005051319481132799	0.007083855107303583	0.005244068275285674	0.005865698247064732	0.005022563966558091	0.005411749817170519	0.005654721294876541	0.005272495470280969	0.005146420904789006	0.005529038848068102	0.005351244246301845	0.00563472832167633	0.00535203135905693	0.005198352586925803	0.004972470269273721	0.005758071877689175	0.005129826720594366	0.0052113147828677375	0.005455417476119995	0.005270047784652565	0.004854262044161506	0.005265188038727442	0.006274477300225789	0.0058581422827312934	0.005896733743741445	0.005105241443408404	0.00555960339410555	0.005369594481570483	0.005208834227422909	0.00531171708144329	0.005980233371064125	0.004880441906945032	0.005163752612371231	0.005011040952398793	0.005214179714566947	0.005732330897228244	0.005091262079776615	0.005984560913016801	0.005780048178023467	0.005489435860374869	0.006336488795405826	0.005300761772516482	0.005420249337209526	0.005434786885449072	0.005401117147200041	0.00513897946474573	0.005403915490519329	0.005120999425295758	0.005135743180227248	0.0049065273411595944	0.005435010112371019	0.005371631448070846	0.007112898338417217	0.006389727679536383	0.004979829131243174	0.004729604711871671	0.006135437265142207	0.005119871305506507	0.005326149963737481	0.005092849123880305	0.005314462247753227	0.005531570337137248	0.005213444062197592	0.0053507669873033015	0.005466236954955739	0.005214111296652724	0.005634529472942962	0.005313001425737096	0.006092374404764733	0.005676212601770647	0.005989170542361699	0.005000201468077781	0.004808210892683018	0.005974864724617279	0.0052412852643386465	0.00511697035300096	0.005544898913492968	0.005311334030720372	0.00518583105651671	0.005651871530021335	0.005170355642647673	0.005020579543465908	0.00527011518423981
