sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.004_4x_1	0.004169494286919652	0.004652805940296036	0.004982904298623206	0.005207892348640203	0.005099798416283433	0.005501159010387447	0.005906550784912394	0.006033478691125852	0.0	0.0	0.0	0.0	0.008804937963140701	0.009133310035999832	0.009580135894976225	0.009659662042707323	0.010485214566210778	0.010930474959602884	0.011564568081708285	0.011842670742918608	0.012308804071151718	0.012675357094580385	0.013256135665340767	0.013692808686473634	0.02124122743548424	0.021732891629225298	0.022198589429901595	0.022838414724377202	0.003423326573083875	0.003742981211029102	0.004174747879755398	0.004262387632842544
club-moss_0.004_8x_1	0.004256072703186279	0.004908368519841908	0.005350507710453891	0.005329232849908362	0.005261165834930241	0.0057937027698087545	0.0061923857111955355	0.006327130578780127	0.0	0.0	0.0	0.0	0.009036643246179001	0.009397412483573573	0.00974560668302511	0.01014931997019075	0.01073792399809505	0.011274840336916902	0.011740452274925898	0.012368555736799562	0.012599561451544386	0.012956749103409873	0.013582841239411055	0.014366738661939063	0.021445162517029926	0.02199576717251615	0.022593110957668555	0.023698403028984703	0.003565385446467287	0.004106187124018725	0.0043783287273696965	0.004356048030980563
club-moss_0.006_1x_1	0.006946457661301246	0.00733687661763729	0.007926765499305488	0.007936269355770742	0.007490521323319767	0.008305227717912679	0.008696845610185452	0.00895929443742098	0.009309585310236053	0.009936132408642925	0.01036811644828812	0.010574086203213234	0.0	0.0	0.0	0.0	0.012754506072984624	0.01330992412715976	0.01392581769754748	0.01429660601397175	0.014445326951793508	0.014854130727494416	0.015216548624220387	0.01574624389523532	0.023008269198597758	0.023496772798331542	0.024038515267451547	0.024407507931721684	0.005929496002077441	0.006524693485382822	0.007113098667283382	0.007238079943847786
club-moss_0.006_2x_1	0.0061136014941596565	0.006861129636849946	0.007263818223938382	0.007312774853820931	0.007039830807527765	0.0074967070760157285	0.008031684302361662	0.008223032980202572	0.008768383201175414	0.009357669227417103	0.009724611628322657	0.009929736259982789	0.0	0.0	0.0	0.0	0.012094951905739915	0.012815687461158918	0.013418084692399065	0.01366202414949348	0.013910787963100617	0.01450540093736247	0.015060576635870326	0.015324123601729443	0.022610799275399652	0.02330840833112443	0.023886590159075842	0.024224643075324046	0.005358650313653319	0.005995342170322801	0.006501856364348418	0.006562706908011771
club-moss_0.006_4x_1	0.0059276503511037715	0.006614711518824026	0.007054195214745045	0.007171313386101738	0.006690414312516541	0.0073696566088800606	0.007935274663596162	0.008015329829142763	0.008500763251860869	0.009172256464685693	0.009643512114766299	0.00973614976740454	0.0	0.0	0.0	0.0	0.012127401259514082	0.012724322339137124	0.013368977435248803	0.013661638763401464	0.013957299201905669	0.014349009494995773	0.014900811947966865	0.015471546761518287	0.022592537669720025	0.023306178355685176	0.023874299640502767	0.024590796965838754	0.005162409307629751	0.005750427212648261	0.006214190496879099	0.006321897565411254
club-moss_0.006_8x_1	0.006045076829769245	0.006869858879538232	0.007338584318633163	0.007441105839508455	0.006984325756770359	0.0076041848483705135	0.008101829046748893	0.008383574648759133	0.00870617298167103	0.009478903515272386	0.009798666977871712	0.010215073314551413	0.0	0.0	0.0	0.0	0.012187085917806971	0.012968527285056135	0.013576895801280664	0.014198905280843584	0.014213331457615207	0.014773911903605979	0.015351848410712961	0.016003830860810916	0.022834548017773498	0.023658357173211318	0.024380683965052292	0.025410041134492998	0.005417565886455011	0.005988807503625433	0.006424720067343772	0.006542954162136916
club-moss_0.008_1x_1	0.008131991005827151	0.009227277039340424	0.010080834176638031	0.010073496700043271	0.009290449900287604	0.010126102937067262	0.010953909904123392	0.010976675197469312	0.010923724347617198	0.011897374550536442	0.012297235854457028	0.01251034015229595	0.012791876366479037	0.013311385772571899	0.0140498812277068	0.014033680934105187	0.0	0.0	0.0	0.0	0.015833991339305385	0.016701504748838795	0.017108450043007654	0.01750107741772101	0.024229414176703934	0.025168511162799716	0.02578845408959197	0.026237649803016138	0.007579195307501734	0.008566831444346341	0.009522604510282119	0.009351329355040142
club-moss_0.008_2x_1	0.007916256638479995	0.00866508994904226	0.009254411337638126	0.009391996190597504	0.008725562045822062	0.009465481564103005	0.010161178086638748	0.010253379724806068	0.01023781829409167	0.011221191770008184	0.011655861581450724	0.011930599805320963	0.01218187608285183	0.012870361429362496	0.013448763193360589	0.013601358960674787	0.0	0.0	0.0	0.0	0.015482040806202893	0.016190793294018603	0.016749865267548607	0.01703574288287044	0.024073270232774474	0.02462227792204174	0.025457235364031577	0.025832515018406176	0.007092332833498732	0.007885310936751239	0.008539374576209595	0.008618905617349381
club-moss_0.008_4x_1	0.007611356385692901	0.008550089955889899	0.009128610619710419	0.009189464606529824	0.00845774715803007	0.009314178319094089	0.010081218787581349	0.010023139003461004	0.010114339940481182	0.011068519943028937	0.011697037516989616	0.011786651792554911	0.012110496723650057	0.012812499013604307	0.013434960581698876	0.013540737367973874	0.0	0.0	0.0	0.0	0.015506308141996607	0.016233001464070074	0.01668960725685517	0.017312108545532653	0.02404996330533261	0.02488871481975144	0.025454240933061267	0.026309424590510184	0.007078517059451089	0.007788023365307544	0.008329460250367087	0.008402647859727053
club-moss_0.008_8x_1	0.007982225225653158	0.008904553870514571	0.009494276367708204	0.009761959515406721	0.008797775971941466	0.009804890110625157	0.010438908308841869	0.010690082010802229	0.010470307091816957	0.011570282766212234	0.012076104749840529	0.012512606061525806	0.012528482964502914	0.013155411336679114	0.013840949863138333	0.014273228244398611	0.0	0.0	0.0	0.0	0.01582028765251536	0.016583187117002986	0.0173762988259736	0.01824062271257947	0.024366840209089313	0.025227929387274414	0.026173946348381712	0.027230297890171968	0.007296564699831023	0.008142671522549048	0.008675792513860005	0.008935460583053606
