sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221635	0.0	0.001726266725821187	0.00404393670193402	0.003903725185516044	0.003732759276993995	0.0035823805884312434	0.0035838457751954105	0.003996190046199894	0.0037872196116891356	0.004352676634960415	0.004174944695562621	0.004061121270834007	0.004612912073207182	0.004499330373175902	0.004491966250614765	0.004432228382855785	0.004462580813875333	0.00435020101531661	0.004457744178436237	0.004401878062666025	0.003650846141918741	0.0035401639349547775	0.0040457739973573876	0.0037669390761374396	0.0033674717403111565	0.0035113407261266457	0.004177980037974405	0.004186490490573926	0.005075622863147846	0.00628690485289288	0.004098491407287041	0.004884928571611023	0.004013040380873106	0.004029422865354591	0.005110879181931613	0.004375255358716754	0.004595603773291992	0.00469946530454677	0.004353163789892009	0.004224797932582138	0.0043777491967540326	0.0042329376366051115	0.004955065330852999	0.004504955524612449	0.004672314247583684	0.0043863794978388415	0.005124873615785988	0.004802557437331958	0.004553149878440026	0.004780556966148197	0.004119672041400377	0.004118424039043475	0.005001707517058008	0.005329804738616381	0.004929739018326808	0.004592712406943741	0.004543635888176086	0.004633111959331832	0.004612947611852796	0.0041889602361545415	0.0044493103619079495	0.005063515187161151	0.004145585953696267	0.005332378831101084	0.004893350099300927	0.004350818641964294	0.005612226055511388	0.004194870803775555	0.0056031734764244515	0.004279450574170351	0.005307952653560165	0.004673407464226072	0.004362288456304655	0.0043204945327653685	0.004839790637197108	0.004034119075788602	0.004942492864228893	0.00564584281382545	0.0042558988787809275	0.004855573323813518	0.004597700181566876	0.00439633878782783	0.004193128548530294	0.00444171442915837	0.004467639354839535	0.004437408431628896	0.004510209705492758	0.004557211507723473	0.004563836064418898	0.007567866912493526	0.005702830378048715	0.004068292493220952	0.004232612358921606	0.005281176319146049	0.004424386680736448	0.004689240778967984	0.004459307562070436	0.005017722139961568	0.005044521889807982	0.004740763063555051	0.0045365631589016995	0.004859890412866913	0.004541775419521888	0.004764888117927161	0.004478143247828882	0.005379280794845479	0.00493091789556772	0.005071348144342804	0.004555441136933028	0.004917629769816126	0.005019309794999238	0.0048032655846505165	0.004880686911972236	0.004959335222574156	0.004365074020598724	0.004172962999005954	0.0045458841743718946	0.004153390322557284	0.004680543556073934	0.004421200510019601
unclassified-seq_SRR5221636	0.0037737814083820837	0.0	0.005589246266267375	0.005343169095914201	0.005023957945723367	0.005284108302040907	0.005066775681184498	0.0054375459692595505	0.005483612311214746	0.0059378749252885915	0.005605700430989077	0.00566371400386503	0.006312153494038791	0.006139180545478162	0.0061604996913582405	0.006188270176788066	0.006293842859652533	0.005824134964001514	0.006122769420955873	0.006112014646455787	0.0054638452460624015	0.005378284891587651	0.006122269473783027	0.0055513705475047125	0.005162998273503551	0.005288799769065586	0.005871355673744714	0.005914080390074405	0.0066182133810411105	0.008275126047974857	0.005731132971761214	0.006588854566225954	0.005620082570201115	0.005758134561985893	0.007006415021355531	0.0061064104699447815	0.006249360456377474	0.006339357663354443	0.005964829625430861	0.005922266072767817	0.005994790063106494	0.005870151439717426	0.006549833263869376	0.006171181070528922	0.006283173327245908	0.00604744832688608	0.006823284513255242	0.006400574589903508	0.0060728220641103415	0.006378098231203444	0.005766331831178211	0.005747658393146037	0.006648893864704812	0.0071234167513109185	0.0066457938032697525	0.006341744806027074	0.0061312810037080345	0.006239335794886726	0.006162481072662688	0.005864669694333117	0.005903218152727631	0.006791024616914154	0.005843192175476487	0.006883414251888744	0.006561896623211075	0.006154623737531564	0.007378198939621325	0.005941452372779586	0.007540123705989778	0.005914519409975263	0.006809918661147807	0.0063524853558964535	0.005904848877574864	0.006072286329877138	0.006564331960222616	0.005781293457220737	0.006454617178549477	0.007527631973206349	0.005989006173464292	0.0065815913812943775	0.0062341846614019075	0.00614741072080112	0.00590738288751555	0.00616106461784208	0.006199143759050011	0.006088814981161801	0.006252041121972484	0.006073872250398308	0.00630119194938534	0.009431323156796463	0.007320622176777409	0.005587865716385397	0.005708016161011691	0.0071197218436012235	0.006019861916761287	0.006304312115840886	0.006120784816525403	0.006386958649908045	0.00660917884014121	0.006286915400558049	0.006203226793837982	0.006477064649761461	0.006165979818161169	0.006422134701344388	0.006107035313753733	0.0071166825380753794	0.006634195044492478	0.006776572833248565	0.006275236737027503	0.006530040024712578	0.006853252335041644	0.006355899799158611	0.006319899285303532	0.00655052781100284	0.006144041273453174	0.005979014087094501	0.006285145416993206	0.005934617215955777	0.006209178161121644	0.005969711163935164
unclassified-seq_SRR5221637	0.005924184493365505	0.005585062645512351	0.0	0.0033580761975995767	0.003456288688930357	0.005324708155781137	0.00548284141142914	0.005519134437793884	0.005535508471760681	0.006058369768228371	0.005889151704383757	0.005798683559029391	0.006222693522039479	0.006187972192720929	0.005982337486498226	0.006110515769695267	0.006217084295089695	0.005967167157962145	0.006228074850219515	0.00616107997274606	0.006219743933928467	0.006253222011066809	0.006865866319328772	0.005724593014428633	0.0051362975453965055	0.005213099352738995	0.00588256305479443	0.005801658922948283	0.006488845213993334	0.00877972036640795	0.005810359648760824	0.006925777754376392	0.005684430938493539	0.005793774508322008	0.007226121928809147	0.006026401027864654	0.006395425024638272	0.006235887886251018	0.00595311516740953	0.005899960845985742	0.00614996370640773	0.0059008804453818476	0.006624899519117608	0.0062868518310845965	0.006198602762912655	0.005958821895593798	0.006660389411228042	0.0065121138025471	0.006167139472500443	0.006510165716000929	0.005677896129776558	0.005848850190358329	0.006636699664988087	0.007311314646520294	0.006797094108818469	0.006549187987482976	0.006010330830774454	0.00645224035817697	0.00628607808254569	0.005967360024637255	0.0059945291593929894	0.007014870280050161	0.005989841524478324	0.006802947076857354	0.0066192702606760806	0.006061603505698406	0.007461658051420912	0.006032845888739902	0.007669272760444643	0.005797780285372743	0.006822165370648003	0.0062691731048279496	0.005846139343854314	0.005917514796333981	0.006608995725553397	0.005874480064880563	0.006312484479623958	0.007556025316787822	0.006043989615304753	0.006562800125071093	0.006279889292241452	0.006114247587902001	0.0059092789616125106	0.006345263015531026	0.006255625527150852	0.006101940933507376	0.006277014662672662	0.006142808113233216	0.006230323697251411	0.0095867445787592	0.007379398944808758	0.005572953998555227	0.0057130014558666896	0.007287399583548363	0.0060376746827895365	0.006238340237812746	0.00607890820396627	0.006447653865289099	0.006759946661022972	0.006283874739374613	0.006289053606581677	0.006504462855934161	0.006094477188153253	0.006400884314604614	0.006156003794035843	0.0071894596646638895	0.006618561012166265	0.006899181013691188	0.006129087634082194	0.006616132505455882	0.006811675143495627	0.00638329780605202	0.006249146278920993	0.00653944466500163	0.006251169572274247	0.005980746285308283	0.006296662796106791	0.005911646411911455	0.006294126476727609	0.0061099850743407385
unclassified-seq_SRR5221638	0.00613917872909339	0.005655218207202352	0.00369815643564986	0.0	0.003580818876425438	0.005136932544473221	0.005282486139074158	0.0055543051623055464	0.005562321099597541	0.006044246379821054	0.005825583100851115	0.005867292891851228	0.006263293983946877	0.006264106902876379	0.006251826284404401	0.006185153414190735	0.00644627792050772	0.005947181414486546	0.005954029592591321	0.006137933812647285	0.0062507018514815155	0.006261614367464679	0.006865136153816581	0.005765329339660652	0.005254842561726692	0.0054978604927653375	0.005918273573718904	0.005871305269099021	0.00664618050731346	0.008745619414924546	0.006011096686138738	0.006840247116448257	0.005640924998684203	0.005831606410137732	0.007085409606999276	0.006043045623720381	0.006331467635163504	0.006401221559335049	0.00607554633009388	0.005965660699609404	0.006128744706147391	0.006031100453564358	0.00665870780626329	0.0063893728232216635	0.006252985268773407	0.00599179324899902	0.006718857333623855	0.0065563916618711655	0.006148206780636876	0.006575517825023063	0.005752787114930083	0.005905953252719189	0.006590945258984399	0.007411750013778227	0.006926259348187623	0.00651150457451312	0.006037231987149002	0.006360662724574389	0.006199492887426898	0.0059992562190650705	0.00611060810346895	0.006951798244648699	0.005953811101696428	0.006768913984902893	0.006590914440252252	0.006129918302072041	0.00739271935801827	0.005979411265610752	0.007661202663829378	0.00598114446226206	0.00690814618243524	0.00626629139435435	0.006147477672189254	0.006025169685636531	0.006658450796886665	0.005930674223337525	0.006321161419836213	0.007516591119274623	0.006055001146667935	0.00652283545509072	0.00635195864457291	0.00602979143632385	0.0058388930902755175	0.006331604329065533	0.006215964540948331	0.006136449024782124	0.006464182729273556	0.006228669408389925	0.006396025178774252	0.009576568204540677	0.007404947140288025	0.0056957884569742165	0.005819718713381727	0.007273564945769297	0.006130106254473661	0.006414880188464599	0.006235232670795567	0.006582371008074968	0.006832865238269152	0.006461189473783693	0.006270600542761842	0.006575364275279535	0.00623291994245505	0.006559700871340612	0.0063750541828461755	0.007336746627953335	0.006749596253923315	0.0069917636234695674	0.006174756420355957	0.006550883756032388	0.006832807462604036	0.006455002145798106	0.006299467983672308	0.006612881288918615	0.006319009012266861	0.00600467997989099	0.006207783127911571	0.005860649902881435	0.006348118992959439	0.006115114915680504
unclassified-seq_SRR5221639	0.0052936220415809865	0.0046636033546269585	0.0031255232437855276	0.0028931718042306148	0.0	0.0045306174887790535	0.004659355405951449	0.0046730234092566434	0.004592857124301445	0.005171814164158038	0.005133548973482833	0.005204956628741938	0.0056341801379401965	0.005562941752166212	0.005546436805061879	0.005477129845103641	0.005665952627411751	0.005259901530069189	0.005469331547358446	0.005461875132787054	0.00549649183544076	0.005541601712829849	0.006036452897198664	0.005190548443493581	0.0045707039122284045	0.0047658596961087756	0.005275055340841218	0.005104386298925434	0.005896236719725075	0.007671972467268481	0.005118212566085456	0.006061942438942232	0.005024036131049166	0.005077496318440867	0.006311973667445852	0.005424738112062943	0.005686796351267301	0.005804884853250835	0.005331295075704779	0.0053394841330228985	0.005433503529367617	0.005328145931708643	0.005919882738636031	0.0056254622835988245	0.00554282352547206	0.005362548963391182	0.005971374239269933	0.005774613770372466	0.005404498181831665	0.005740621769834064	0.0051439123171283605	0.005140583306035964	0.00593818261561438	0.0065731814143863525	0.006053317671245463	0.005686062170928277	0.005495732571981133	0.005646301323649339	0.005543813400846366	0.0051881383536419275	0.005346494916463657	0.006046885083883819	0.00511438158790141	0.006012691016363953	0.0058153315165120146	0.005429927583676696	0.006548965946455534	0.00522787934336354	0.0067412079377086225	0.005138937185633186	0.006013055634994958	0.00557555648564667	0.005436097305784736	0.005263551343522536	0.005929905789367551	0.005182889680611192	0.005748082743454176	0.006695007065879528	0.005347472462600107	0.005848621204390402	0.005700909563211051	0.005454591279078277	0.005132653122552249	0.005481908029185986	0.005578275809901439	0.005440453656378902	0.005664202949992283	0.005680850405677871	0.0057228645910276646	0.00885109910535991	0.006782209201110828	0.004974164929870854	0.00490082696959694	0.006299798039524991	0.005448736159067697	0.005684235480714735	0.005512619888419531	0.005843907194922583	0.006072193210189915	0.005672004344047441	0.0056387766627265055	0.005902460810188143	0.005613548970814973	0.005775269576660168	0.005609466465336202	0.006571937418047535	0.005927406866182038	0.0061214841394868985	0.005550137803348385	0.005749594348706564	0.0060162941467884635	0.0056951423991174616	0.005705291417598282	0.0059581254368239215	0.005536371513677725	0.005229180334632868	0.005624956175207782	0.005258434282549688	0.005615032372271895	0.00542112713261687
unclassified-seq_SRR5221640	0.005541496651373605	0.005321193143796969	0.005378946152988582	0.004864019680293702	0.004915662372982604	0.0	0.00308974945128166	0.003131156004689692	0.003100350089660123	0.005830830542593097	0.005552387907998415	0.005717969989950663	0.006062317652223735	0.005964209715920993	0.005853324879143837	0.005969585148042166	0.006033892564320919	0.005645308371015353	0.005760541115902471	0.005911474935099415	0.005944004136307691	0.005971810980237795	0.00656059760239294	0.005385412840869458	0.004941627023890525	0.0051304731922158535	0.00588839385795047	0.005752159381997863	0.006557211014233489	0.008413827490760957	0.005720679593994046	0.006575013522972055	0.005517442486794405	0.0056527773045934706	0.006959188770487499	0.005944224267317405	0.0061064763335801076	0.006272625995150036	0.005839994551819381	0.0058426138036066725	0.005910329330326761	0.005883720322124738	0.006443440893961175	0.006191894790668099	0.006127236926482263	0.0058720930641357385	0.0066807344556992195	0.006327843467518615	0.006093005309300922	0.0063446960156303255	0.00560749497169214	0.005711583996457887	0.006432976670146961	0.007108781846295293	0.006571320198256547	0.00625069143068269	0.005958710798609486	0.006109400258667288	0.006072898137046188	0.005807606094481877	0.0059094009427062815	0.006827035744539204	0.005742684627727034	0.006717175672346081	0.006483749579309561	0.005996630908344683	0.0069987858638584	0.005702931635846909	0.0073618870716148045	0.005664207175467577	0.006656776560470546	0.0062125919644381135	0.005902177933781832	0.005872709344033146	0.0065713744351853605	0.005797917813575366	0.006301503482138215	0.0073021095101413	0.005845437967914561	0.0063017880316283805	0.006087635639274713	0.00597412527094359	0.005663592093961945	0.006107652752364053	0.006151515379713689	0.0060124880639349804	0.006082633900605785	0.006216023427320489	0.00619373938968223	0.009368070817683842	0.007135699886299811	0.005753159501312115	0.005723039387364765	0.007239346687801084	0.0061057817372236435	0.006390329438439294	0.006195486132215543	0.006395790743760662	0.006705860238136157	0.006373744399319713	0.006034705217813981	0.006262187102587969	0.006067047667178128	0.006290049540786897	0.006120887841748903	0.007126650103859927	0.0065379051161149155	0.006781013423700668	0.00607695332600545	0.006348963284540024	0.006631136149841896	0.0062127307902650995	0.006147278575614518	0.006376683667007676	0.006011800986111736	0.00578428909513424	0.006114657674351744	0.005796203339155314	0.006163543738276031	0.005951138734097247
unclassified-seq_SRR5221641	0.004890221134582529	0.004429189067254073	0.004890789237299143	0.0043489852599866395	0.004394986049456726	0.0024257878789307775	0.0	0.0023958189807063847	0.0029338440660377028	0.005188668997311122	0.004741872207031994	0.00513983628512267	0.005293675681836404	0.005043814276164121	0.0052541832100707	0.005336052949579396	0.00537807921872547	0.004881799324710047	0.005306579004876282	0.005295762135486628	0.005333186275634053	0.005317281677095567	0.005800975274089853	0.004773540837179112	0.0045392469188218635	0.004512205496570757	0.005003260829242054	0.005005400437331444	0.0057545058570033355	0.007331907225311593	0.0048885277621013214	0.005594985739878917	0.004779174260047284	0.004970801017248794	0.005984582937467509	0.005223750561217517	0.005481970840986692	0.005556544846211155	0.005234566585657334	0.005135290447725103	0.005231442607941362	0.005168511120524549	0.005868265170115026	0.005501320671083667	0.005501512516050269	0.005198261587556999	0.0059254404570477206	0.005722201850182639	0.005336637206716938	0.005675714383572621	0.004768997221769705	0.00501238477044596	0.005719068702359186	0.006199597064257622	0.005975271696935071	0.0056211207882859455	0.005135210061353971	0.005329920482701477	0.005377378590157599	0.005004914496868325	0.0050935926656450956	0.005926038708260193	0.00499459779372816	0.00594350646283673	0.005736698945762557	0.00535213245672156	0.006408380282224559	0.005110840765005284	0.006376862202374676	0.0051374454151361555	0.006026260792640109	0.00541335268055488	0.00527570963247317	0.0051457247178974385	0.0057301782324291495	0.005006108703723344	0.005564347200253048	0.006438098657237322	0.005067008648295629	0.005628302871149043	0.005386465326576997	0.00538196679884116	0.005013622225995744	0.0054053917068763455	0.005434794535645718	0.005357091690772479	0.005305979686821756	0.005598800751272176	0.005274574486777767	0.008441345067903203	0.006194737748021181	0.004891578612605091	0.004919832629584659	0.0062332812936335726	0.0053651153370993234	0.005452525664697937	0.005377345151431557	0.005555284538301652	0.005772009507698764	0.005638536814680655	0.00532075868162731	0.005606031716989851	0.005302964059677175	0.005498023121518783	0.005279173008030997	0.006345320389779871	0.0058867043001029455	0.0060192447303156985	0.005361793284640068	0.005644330184743012	0.005853349620622214	0.005479194420017059	0.005506344941277591	0.005600313231583508	0.005266525832118269	0.0050759024039534195	0.005378764636557261	0.005049672641616418	0.005596528755707754	0.005390440949611722
unclassified-seq_SRR5221642	0.005837162939212832	0.005326692259506582	0.005407372903378653	0.00512901731305568	0.004917604850105909	0.0029980616737601672	0.0029475904321307586	0.0	0.004157540391511743	0.005894870939419541	0.0052217011493582615	0.005607257180168023	0.005848435719611269	0.005634077549005307	0.005862600811173713	0.005934066222050601	0.006024254935607987	0.005487813172696421	0.005944801687878638	0.005913978375430544	0.00585045580972683	0.005893965076819345	0.00636899597174837	0.005529126785455293	0.0049327296118743995	0.005075119508628071	0.005543749030040258	0.005616244929278785	0.00622287878161985	0.008355248544990547	0.005359582256687972	0.006292581764941178	0.0052493014627716895	0.005514846701311555	0.006858549381887492	0.005824361745825225	0.006068270767321152	0.0061553972078568055	0.005753116895849011	0.005812000469468472	0.005771454310067789	0.005644539674460053	0.006405699595108635	0.006106957641023977	0.0058624343118133405	0.00557429144155939	0.0065048817982835926	0.00613447042375435	0.00580626414765202	0.006126426301003714	0.005359974802218724	0.005506578434003853	0.006184151833474327	0.006904647015273175	0.006623578842848378	0.006232265944788154	0.005639485549341714	0.005990461443918543	0.005889174416254158	0.005555689617077936	0.005557836921287124	0.006595279148111314	0.0057151697535272996	0.0066658561843518345	0.006309821203889065	0.005820689753989775	0.007057433894498888	0.005676293971654449	0.007409864815701975	0.005592845705978736	0.0066009423756116965	0.0060570468203995954	0.005760724432229271	0.00579412795277787	0.006435146953676038	0.0056694681684762325	0.006074467972545848	0.007400816908357139	0.005654672176742325	0.006186780405110222	0.0059246839109346775	0.005850665130468006	0.005456201315102192	0.0059500090613479805	0.005973930076749283	0.005870416781576071	0.005958090179405467	0.006016128376079818	0.005906278080172607	0.009372327001238178	0.006901808679111863	0.005435006481216462	0.005531149610111084	0.007071837881785016	0.005755382156880219	0.006085614204949119	0.005964899748602155	0.006046338242405497	0.0064270870840106836	0.00614368571445047	0.005814585109508458	0.006300590162924131	0.00586755401010178	0.006177632378145031	0.005858111151744914	0.007095819524214729	0.006465245435268982	0.006868630785953612	0.005893592598886151	0.006258896667655604	0.006572397686314433	0.006057747148635178	0.005987853025988225	0.006331048631622035	0.005904473599380025	0.005688144925717446	0.006082699887918693	0.005470134409192971	0.006017013084141068	0.005892573305944737
unclassified-seq_SRR5221643	0.003564261896017293	0.0032844829243217953	0.0034338461604879714	0.003085331981659257	0.002799519356692136	0.0008393608534500846	0.0013517399635721477	0.0020205369409414826	0.0	0.004135582579534806	0.0037680103031646995	0.003966310351982767	0.004410837183925097	0.0040833061875997405	0.003990658367701222	0.004048967519542964	0.004103569053376095	0.004000012092017335	0.0038359747757268537	0.004087289451752735	0.00411720052627304	0.003966574962394283	0.004542132626243561	0.0035308459487760377	0.003088927567330198	0.0031565393969958484	0.0038937291589251936	0.0037000023900161257	0.004778525686380569	0.006089994727940396	0.00362215564865083	0.0043383740367207175	0.0035822822948965	0.003642486442249987	0.004666908698874579	0.003989804328841428	0.004243517151543488	0.00425943200870281	0.003925868708790916	0.0038858302437824728	0.003912624918174088	0.003967867921910696	0.0045945043591745375	0.004272840637053429	0.004322395200301969	0.003911391940305408	0.004752805175694052	0.004339797008767238	0.004053809145383415	0.004341777837411869	0.003568224604027063	0.0037595136546646805	0.004514386541735744	0.004992718797549103	0.004555154904507057	0.004350735717020104	0.004061115423021438	0.004108038631708783	0.004197953600166201	0.00389770477265649	0.00413951094254651	0.004659000206710204	0.003706562306494631	0.004707247898971959	0.004436849524258031	0.004026833077088968	0.005036102229988884	0.003759505177819447	0.005087388726583134	0.0035757362792615006	0.00465912000469429	0.004047345118778652	0.00390929149923329	0.003911216952725926	0.004385493322148017	0.0037255628397002702	0.00446205736060691	0.005029103338726593	0.003934610552870651	0.004247796021331749	0.0042152425828214666	0.003970206657875766	0.003728997059238313	0.003935068879773564	0.004104378571685428	0.0039844010171694744	0.004095011972507786	0.0043845501791821015	0.004246149563886338	0.007101198725983193	0.005238470500517753	0.003684073778396985	0.003592913452751701	0.004711624728972908	0.004054304234205619	0.0043543937434163535	0.004147024702946692	0.004595838441435203	0.00462484198189454	0.004384196412000798	0.004204768800084817	0.004423228464316104	0.004057818090311284	0.004258654396499195	0.004108846328126246	0.005070784518474411	0.004689426685927474	0.00478927060581804	0.004227841818808698	0.004491788070008196	0.0046024104970508895	0.004309786934486097	0.004219874918939232	0.004383037932281379	0.003955247170341185	0.0037720418579631205	0.00406605931286179	0.003733651969007251	0.004382644643644803	0.004015603929311969
unclassified-seq_SRR5221644	0.0060479974207449695	0.005816833052310712	0.005953183398687001	0.005614689677017337	0.005348754725149288	0.005653280206221229	0.005631728853480881	0.005899855642918167	0.006029322257382517	0.0	0.003157021801005495	0.00605354456088056	0.006404679769471257	0.006306801820819034	0.006182753295875053	0.00629364353146605	0.006519806690848812	0.0061398120172137605	0.006425618119504587	0.0062562328339365	0.006313025499547348	0.006331740072399813	0.006774135029562404	0.0056712232875394935	0.0055608696741956554	0.005532244012557336	0.006024233192564547	0.006013557762489238	0.006733078369786574	0.00860105467284161	0.006052904577421758	0.006962091720744607	0.005796053541220663	0.00586607949768492	0.007170538173157152	0.006298368382723714	0.006478650092555872	0.0065272553059839596	0.00619388753723527	0.006161211813322322	0.006176945100905413	0.006116460569272682	0.006690106773086815	0.006338569996514038	0.006384113155067752	0.006080858964826366	0.006805303699613954	0.006542497678880374	0.006242938335368199	0.006580521913354409	0.005821551529087543	0.005789663304926932	0.006724769423127091	0.007393686175218729	0.0069564817472659735	0.0065165850822283345	0.006225168653340684	0.006356256167046517	0.0062760745716055905	0.006004291703556448	0.0061891779732563944	0.00697657738040574	0.005917810405091233	0.006784195040075525	0.006580126200136935	0.006140413737511763	0.007297967750580091	0.006052436744871955	0.007330240628947761	0.005903630020652501	0.00671492761603211	0.006312220960076323	0.006211093131985153	0.006043354495900954	0.0068084186798316165	0.0061667260365289465	0.00655747769474091	0.00765048823268203	0.0061730083436251455	0.0066203235428814325	0.006375679173328224	0.006302623469963336	0.005925883992663022	0.0063988023466701035	0.006197894094403425	0.006178244272055996	0.006296531856528019	0.0062337173762266745	0.006331238601478779	0.009415071001933336	0.007351732460666623	0.005762794088239525	0.005832808457766956	0.007369940807730049	0.0063828288305931985	0.006563409183119803	0.00626475892903847	0.0066603137768606255	0.0069655564347622404	0.0065182369927570556	0.006437631185518968	0.006582215254843965	0.006270872685833464	0.006499205119029191	0.00629889042212138	0.00734676307485006	0.0067925935604393394	0.006882124668133404	0.006172563473972153	0.006454743371763464	0.00677941465490566	0.0063389214945160765	0.006325852707027776	0.00662104445523999	0.006204037085978876	0.0062084513053122965	0.006441413132009191	0.005862527039048054	0.006215944777355925	0.006203343459527276
