sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221635	0.0	0.004302467195604252	0.007540159911351736	0.006732028085634361	0.005814171792403673	0.006127373069523466	0.006047504417950685	0.007540210921899666	0.004700996902809659	0.007050694042476563	0.007437710826091646	0.006552256686539871	0.007494535369166429	0.007408661523579751	0.006890388225255579	0.006470554898496497	0.006999627467797482	0.0071984315768472895	0.00577247843480737	0.006491120007160024	0.006105206699754688	0.0059053772862184845	0.005568525338473509	0.006577587453960132	0.0062002299385418005	0.00654672440375996	0.007046561472047696	0.005875884228011924	0.008366932096782421	0.005766077261258157	0.006996616691824816	0.006105178147378111	0.0065969970897946624	0.006144711805418827	0.007701479127559097	0.006608800305260222	0.006566914276424082	0.005614115066249118	0.007238764891339112	0.006167699118554349	0.0061618559605976985	0.007416214341263433	0.007471884797611363	0.007086789233430788	0.007645197790837279	0.007735512363205875	0.006713465810051061	0.006747738685504609	0.006686009563071699	0.007510901647217723	0.00613666000420402	0.006275780126416375	0.005511479613467925	0.0077294146733777915	0.005890121914187666	0.006492362020812462	0.006592354940753297	0.0077165790445651375	0.006270000196896705	0.006241355571515563	0.007824144643868781	0.007506197174897724	0.006868980949747563	0.006600722130309502	0.006933816450322803	0.007088910849220876	0.0063270667734389805	0.008535365078699255	0.005391346759465867	0.007334030193814835	0.006540650402435209	0.0076146743503565	0.006565622808555396	0.006874159487503169	0.006320985934258083	0.0061664088883555375	0.006231044149416401	0.00693594860345993	0.00784249873122118	0.007380297625828843	0.006121480549297749	0.006637162113539534	0.006960852938613961	0.0064526216611516815	0.005656720871290847	0.007001094143472171	0.007065089876484471	0.0064568609106607135	0.008230474112053611	0.006831058491232332	0.0075530599130587414	0.006729341746005613	0.006541620067685074	0.0064674382781371356	0.006216809473062254	0.006709557177423071	0.006329153121075222	0.006426849864481791	0.006010235241965015	0.007503068516618989	0.00681287011279251	0.005671275593967283	0.007433353085626649	0.0072285835593069135	0.006350796787142933	0.005971516585243151	0.006675720788720014	0.006381505797022932	0.0065301703755243695	0.00793914979002248	0.0064435406115729565
unclassified-seq_SRR5221636	0.0028514130352072014	0.0	0.005781236258161629	0.0050968767500140216	0.0044967793025745394	0.005010997926889067	0.004801811724224503	0.005701405765189004	0.004616945285189554	0.005987059138850426	0.005743286342472501	0.005257365869136457	0.006324743182715516	0.005988480497671478	0.005816708614038711	0.005869879793285694	0.006099890559350698	0.0059034984054448765	0.005212879116857145	0.00565025026151231	0.005252863757106474	0.00490401803123458	0.0054162920874275865	0.005291117238426846	0.004977397504723792	0.0051712527395478035	0.005402994891334368	0.005256818392096652	0.006989284786543688	0.006299159122556285	0.005515092536931124	0.005440041577104136	0.005708416154511229	0.005576568170268296	0.006121175020024355	0.005592515493947222	0.005412144897926986	0.005186948331567638	0.005861888369509625	0.005712004393408674	0.005598976897267902	0.006127623838554192	0.006147779505820003	0.006340017172692252	0.006354525560700792	0.006084130268299163	0.006075217651905409	0.005342170542330696	0.005270455427522767	0.006665905701813216	0.005822367589543038	0.005975567534356634	0.0054147209596434685	0.006186088968848373	0.005413464535350957	0.00587302970311858	0.005360055358588151	0.006062371586676111	0.005602815245240037	0.0055196414327506665	0.006409487570663459	0.006007151437409344	0.005630581419717661	0.006439060074434314	0.005703547156270086	0.006151417355727189	0.005125542846712589	0.006463268446860433	0.005223617185147648	0.0059401771156606855	0.005870862614489042	0.006187624937401088	0.005475391016584278	0.005462753394714372	0.005318784292820499	0.005418184218849014	0.005455032046756128	0.00576655162055336	0.0060086407193719014	0.0061091939115358	0.006408720483104125	0.0063136585997815515	0.0055123350727956134	0.005121790549503929	0.005355380728702905	0.005857929393740826	0.005989358027370255	0.005335275656717806	0.006423638558464509	0.005884648375183481	0.005814039334349465	0.005801580280204979	0.005944239362573333	0.005537578336733222	0.005637880125366123	0.00579952579806039	0.005957683343169996	0.005765327804525784	0.005628515431599365	0.005902568023139543	0.006005035489272009	0.005540857742070669	0.0061221366648357995	0.0058839523888628235	0.00576030942597573	0.005521482601817294	0.005441611167234608	0.005291942831432963	0.005543199121842595	0.006143613768580456	0.005484300662286889
unclassified-seq_SRR5221637	0.005176109231100388	0.00492422543168525	0.0	0.002667843610901526	0.0027184377578506843	0.0048997410322960755	0.005248777133437379	0.005267284271138105	0.004917244472051026	0.005582879832496549	0.005580481498958516	0.0053111922726384025	0.006022432970060999	0.005961315001006535	0.005563529686403109	0.006042844382227625	0.005723283716096974	0.005666013584767114	0.005292314947674325	0.005536350012905457	0.006043470869798821	0.005794970433918428	0.006339417756053179	0.005283690523215146	0.004812014031891716	0.00502759617609314	0.005375404724461776	0.005546235323360308	0.006506360267670669	0.007296847302238075	0.0054031346388908824	0.006104613206366596	0.005653874205240049	0.00580192851351495	0.0058812478402675734	0.005728038758945194	0.005474170375210895	0.005393147946712431	0.005497004284383156	0.005879458793778943	0.005656020977563089	0.005942445592950255	0.0056578325673183275	0.006055136406197082	0.006446207273441292	0.0057661633172101595	0.006171180538256936	0.005280418638656517	0.005139900110545184	0.006154478389539914	0.006097305359635771	0.005917292450027061	0.005928773896996821	0.005607551973235462	0.005997575248467031	0.005753011401400331	0.005337148097724143	0.00583087571659967	0.006073602362359193	0.005601669857737159	0.006393692320136757	0.005974517675240628	0.005624533453931321	0.006630080872776557	0.00566677763949566	0.006571802885981675	0.0051277126021624896	0.005857171154901103	0.0057161034476069855	0.005831825609527753	0.006009286287472185	0.005831781196930059	0.005668655715396066	0.005594539050286056	0.005569443327411073	0.005327598216224538	0.005267772147221452	0.00579869748052405	0.005495146363301801	0.005709598337240151	0.007084606906846588	0.006444805824741949	0.005330173061848259	0.005134120595220643	0.005892330441280831	0.005485468021556869	0.005832619110967884	0.005529009477463702	0.006175288132929641	0.0063388302503798455	0.005714343372235697	0.005741687613396847	0.006184221070416454	0.005752240102939559	0.005663639833984524	0.00576656416404341	0.006551433782897551	0.005992343128111811	0.006158874361594456	0.005573591088104805	0.006015509798975274	0.005919889719542127	0.005980223996501004	0.005892027995779197	0.005882190415579977	0.0056289618395674	0.0055274559763491115	0.005337095923939764	0.005054278989281918	0.00601571191759501	0.00560071212542656
unclassified-seq_SRR5221638	0.005155077642119559	0.00500901603991964	0.0034582726845753366	0.0	0.002787562698262872	0.004503734860349706	0.004809740227176498	0.005494080939838429	0.004417947947424257	0.005578823009067948	0.005621020100831038	0.005312077564489625	0.005903038613314565	0.0059079838201008825	0.005713542903844464	0.0055997053157630615	0.006041066495588788	0.005464615121374999	0.005047150942002506	0.005429709082926465	0.00574199442864207	0.0055216864082892406	0.006057260865791419	0.005483776750776013	0.004718256054642659	0.004924606465098211	0.005365235914468083	0.005074155945334447	0.006605103924469212	0.006517730787494091	0.005508269362616484	0.00556995238156851	0.005596525588617456	0.005426880198970848	0.005978622259552996	0.005521577588328631	0.005192920755673212	0.005107925086590594	0.005605046673151765	0.005750319726477019	0.0058178943758737745	0.006003750997261963	0.005502196659931835	0.006046985098534507	0.00615747238249668	0.006016684020817736	0.005792967685434194	0.004988155975012817	0.0050406490629445935	0.00606864879979671	0.005870399560298206	0.005884620498218071	0.0056191936550634095	0.0055103653933219485	0.00545383728939208	0.005465661821409371	0.005100555854152327	0.005825797875482689	0.005656242468641089	0.0052416408645078825	0.006220338310668447	0.00592096479747881	0.005609329943403508	0.00618342538902799	0.005633870777024707	0.006438487552864894	0.0052677179847911626	0.006041530439362976	0.005371585653489699	0.0057178635833909554	0.005733976735911783	0.006045092414783417	0.0054531308293376095	0.005078964719181086	0.0055049554401964615	0.005314943862889989	0.004950341106306243	0.005881284184139005	0.005800681183115411	0.0057811911390594035	0.006433009201509713	0.00641572988923297	0.005245946843997987	0.005264335709747085	0.005432612210848781	0.005490198537392626	0.005942996342115474	0.005624609213253884	0.006203836196285703	0.006029782720593597	0.005954682859656657	0.005629755340962574	0.005801408369386546	0.005504560607957394	0.005526574920480161	0.0059588383988801825	0.006077177874958943	0.006067887720863606	0.005885218741123461	0.005676291994897594	0.005770848899091947	0.005562825289367173	0.0062403635237606855	0.005795268359701471	0.005786954318705672	0.005433293265974772	0.0053747618084026925	0.005207235153841118	0.004936567637503332	0.0061289942488959815	0.005414985325000839
unclassified-seq_SRR5221639	0.004482463478422703	0.0046785349205565	0.0037802341832989203	0.0030477096719140444	0.0	0.0043347812328340595	0.004578974759632534	0.005399834328149089	0.0036238933050690286	0.005422251022085984	0.005876145731746553	0.0053158179224823505	0.006169329940722682	0.005792109084692905	0.005743028688146099	0.005430463280332773	0.005665351720588264	0.005653418401155176	0.004582754776280418	0.0052547820719840285	0.005757589454684945	0.0053515431993962324	0.00555216986058164	0.005340958453024331	0.004809583389130132	0.005122829597697594	0.005525856995979988	0.004769041810184504	0.0065735656839013175	0.005456952914497721	0.005746554537886003	0.0050072173353218315	0.005501319230191295	0.00517087553723016	0.0061953371208372295	0.005383160812889272	0.005238181467343913	0.004714126250838556	0.0057912094844494175	0.005237485993100331	0.005135653515112254	0.005903758582841377	0.005773044849434365	0.005930849129545287	0.0063080123620529605	0.005823879412840734	0.005550758908652025	0.005176688566996651	0.005218181097024375	0.00611513580447708	0.0054326195405122926	0.005181922417797846	0.005163464361198692	0.006034246048726409	0.005233959346637782	0.005255161534814017	0.005027697478425381	0.005974790523686567	0.00507379375182713	0.005118298621431496	0.006128676056306221	0.005751447292523918	0.005427529537408316	0.005691879300544961	0.0057136001129692695	0.00593872827876479	0.004858645983829486	0.0061911917729238425	0.004552417164078812	0.005688804440811919	0.005417860168487874	0.006018207265122641	0.005418438677043663	0.005121439753537833	0.0049775495116354965	0.004999905153188988	0.00473232240386755	0.0055928619190505294	0.006225438560686195	0.0060467587478608975	0.005787083059218929	0.005924249578716721	0.005301258053432371	0.004881919920941169	0.0048999875118564806	0.005645415526317405	0.005602049840971654	0.005337085901022473	0.0063507582252260225	0.005809549305306903	0.0060185653910343195	0.005501035818767508	0.0058052442988994635	0.005575607837141215	0.0051219177444109115	0.005654053677160803	0.005680832642152473	0.005501311272465741	0.0053102467545596554	0.006012151665082093	0.005549588953279641	0.005032530371838119	0.005976996768504005	0.005762183329056143	0.005341576225893507	0.005255896914798779	0.005190999225995182	0.0050839246630132616	0.005393930496770407	0.006216637471195094	0.005308408715322683
unclassified-seq_SRR5221640	0.004555209746674538	0.004951022971139875	0.0057037157362923524	0.004530275446137279	0.004079206782472962	0.0	0.002656324389092728	0.0034746162025105437	0.002019046115134939	0.005704114602656368	0.005715681260312384	0.005219549879146614	0.005991416931058947	0.005924516574846511	0.0055313093058293955	0.005597554611755395	0.005847199943291135	0.005647130865238933	0.004856261321811498	0.0054205553332525675	0.005615433622192195	0.005549576740464448	0.005742487704591458	0.005164509543435093	0.004798893816460685	0.00516474745519342	0.005546297606456359	0.005123954162102348	0.006980024823618286	0.006189854783024319	0.005752607083408963	0.005486282127133508	0.005673318768632563	0.005389975628619031	0.0062205031109232615	0.005528199045794065	0.005234102491108209	0.005026969076243269	0.0057593741075127585	0.005739351301268492	0.005656633251905584	0.006128812409714832	0.0058636757153185766	0.006355703424934762	0.006315645788762681	0.006081601456925027	0.005971230625337575	0.00528171293942196	0.00521178976724163	0.0062724867712355865	0.005636984386178915	0.005753661531741997	0.0051243838378614	0.005919053575755169	0.005330368859585092	0.005647075727197191	0.005237930061134806	0.005854851531637873	0.005660653742573232	0.005136523160710209	0.006286518048409372	0.005856034820419563	0.0056303485527755565	0.005876469948254896	0.005463044010750069	0.006162299546688055	0.005326185902432713	0.006672609320179577	0.005084487126643362	0.005777770436519279	0.005535259931543171	0.005929513397250734	0.0056707003121768615	0.005303526446111448	0.005288309721365952	0.005264225125033131	0.005196657619092877	0.005709075579279681	0.006132120267742338	0.005933695070196319	0.006380300991936542	0.006145747632241156	0.005621130259069126	0.005292989987496297	0.005338204021932132	0.0058327797991149675	0.006164706820570096	0.0056075135472422625	0.0063754361353053545	0.005914430650309722	0.006000876416648069	0.005644123166674959	0.00581108379845236	0.005643126568555277	0.005734462914500546	0.005927164232830389	0.006198514406633022	0.005833257273905435	0.005614708439976341	0.0060993293488806645	0.005903180566202382	0.005314878061555655	0.006017263413962606	0.005734273156438831	0.005660806783338467	0.005582245223806888	0.005280885377411926	0.005382553592253033	0.005403540439459192	0.006256226189169639	0.0053585052989940304
unclassified-seq_SRR5221641	0.004929114216962606	0.005186538525123849	0.006507237954935705	0.005292074964121582	0.004786822310026155	0.003120974947952585	0.0	0.0037440489183595905	0.002439273167314544	0.005989982541301216	0.006009798142265121	0.005892445005972794	0.006384375089762393	0.006227553471180115	0.005828558427474672	0.005735550830697145	0.005990878889962988	0.0061272402357664185	0.005160829094789009	0.005861564819165247	0.005895708374911291	0.0058295367399551785	0.006025981052252288	0.005464928775537168	0.00510640656410929	0.005507028524154148	0.0059863418469112365	0.0053145089437727725	0.0069151489474070975	0.0056180064714608955	0.006074872508616601	0.0053107610292477325	0.005833181334962854	0.005584775880164817	0.006325207480764656	0.005729533650978695	0.00551443742716456	0.004952765159960328	0.00622233968031991	0.005673348578522004	0.005696837265005227	0.00644655697331461	0.006105459230757512	0.006303361059573809	0.006711615978159029	0.006290539171874851	0.00595739473921935	0.0052265050241076735	0.0055554194131075246	0.006443122292732525	0.005437054302828848	0.005804917578322865	0.005094125531444974	0.006268244924341135	0.005286728819700679	0.005876459162228556	0.00518308227757017	0.00623663314292292	0.005309251467687286	0.005351162421677326	0.00650613630189938	0.00619852391949227	0.006097878027728236	0.006009896097548545	0.005909834668573663	0.005887599109880902	0.005304330758152809	0.007018868959669568	0.004926054356174211	0.006035303104535665	0.0057941991973345765	0.006145115435783335	0.005872054541772225	0.006034408926062257	0.005440398928951086	0.005413711740151956	0.005401195836462125	0.005900352185321182	0.0066725798621187	0.006219797330923245	0.005755903609559094	0.00580836817559001	0.005694614652255834	0.005616740821849593	0.005019332114628117	0.006194443590626428	0.0058149469118720645	0.005600793085525602	0.006786387373604562	0.00583934959941141	0.006227580376498715	0.005896145516099415	0.005809739480380682	0.00561964371555987	0.00555258400713376	0.005432365910476156	0.005841656532326667	0.005789318959036511	0.005495062237578555	0.006169549789670109	0.005700341720602652	0.005117768808752082	0.00624934124487042	0.006009661392795795	0.005541769221901838	0.005318558292490546	0.00550110235976709	0.00539150174867372	0.005590913790603813	0.006780266087746156	0.00577530700683239
unclassified-seq_SRR5221642	0.005428558122596942	0.005041983437910828	0.005455863659790652	0.004921347712855891	0.004554563860156091	0.0028930468352902886	0.002720337297318921	0.0	0.003792830670550368	0.005835336537309703	0.005137460678107863	0.005472365977012104	0.005816481699720173	0.005750897297336949	0.005736549187165668	0.005936179858843991	0.005980847656338226	0.005364068702508941	0.005546162252542856	0.005643989888760203	0.005847626416529816	0.005638887789676654	0.006250968201771847	0.005349904042798366	0.004855327415132086	0.0051287446757309774	0.005205786657316568	0.005442412441180372	0.006154705007492937	0.0068849717654133205	0.005044000391943271	0.005693456931116122	0.00560454853108253	0.0059263435840405665	0.005972069055951842	0.005629691325302862	0.005528446111937156	0.0052979811311938815	0.005624344306366664	0.005942962501148792	0.006000462900650354	0.0058045464259708635	0.005507250465042107	0.006314414925255651	0.00628402363767395	0.0056679163458610085	0.006175163754096201	0.004917507612619049	0.004992453915332935	0.006203021157789972	0.0061715096315338655	0.006131138537258079	0.005838317778835115	0.005543646260252106	0.005646535279666833	0.005813979232844836	0.00516664879491435	0.005432293383751164	0.005984104133552035	0.005601190219640473	0.006357565513236017	0.006148075933380735	0.005568161441173142	0.006552629554389779	0.005679166230808586	0.006637846901725349	0.005298836429077589	0.006024475067826925	0.0059967967442699005	0.005686850328005676	0.005860264933755684	0.005976270853128109	0.005681612205022388	0.005501457154366706	0.005602718502452956	0.005376584948820908	0.005454061989441917	0.005604565119361405	0.0060004090580559255	0.005864195127791486	0.007075138406716477	0.006419206993555551	0.005221816701701956	0.005195589027624528	0.0059542002208518244	0.005514605668066457	0.005917320764236719	0.005795367183747543	0.005909566688268923	0.006168439970179871	0.00581445286576728	0.0055466984023106345	0.00618578625787524	0.005416767703416097	0.0058118307068460015	0.005664295693125925	0.006854605620051108	0.006056232830449723	0.006170710596946148	0.005890585231839512	0.00582748444064451	0.00597187636203934	0.00610699746168991	0.0059888547689966615	0.006050127002989958	0.005648016799226382	0.005462484855434969	0.005488901738993554	0.00514715716343515	0.0059909815241857515	0.005644412413163762
unclassified-seq_SRR5221643	0.00488960256712719	0.006269994258400446	0.007478964608577615	0.006188059229085252	0.005161435652537703	0.0038062771903137104	0.0037636370268705733	0.0060812081567009	0.0	0.007041079399027786	0.007378086058805818	0.006809780227708734	0.007626443167700628	0.007316181069321912	0.006689298296707679	0.00623798913103398	0.006728339570766256	0.006978779645541678	0.005328064563613316	0.006325922563791629	0.006762475069795916	0.006371789773601823	0.006088224206754146	0.006532199083670308	0.005994117905625994	0.006239758630136447	0.00708293344919209	0.005487893774929256	0.008278742836529452	0.00572540766944975	0.006884166719844082	0.005497873450756267	0.0065857649667233455	0.005833388809200961	0.007428263023905173	0.006395687940480636	0.006265490384440225	0.0053404446506603274	0.007226328172146796	0.006133696606796854	0.006100788950268381	0.007258365705545031	0.007029232492781511	0.006749844138621755	0.007536944440092407	0.007480684473201931	0.006280609706724068	0.006102677851743662	0.00629044519197722	0.007628473897146256	0.005841918824585656	0.006080489775900937	0.0055404879372594855	0.007506355342286264	0.005470849809478873	0.006197918377920695	0.006328221171336855	0.0075396028858765686	0.005959963147891848	0.006115445306942067	0.00727798658965302	0.006896452415666276	0.006601121279512238	0.006332936270796797	0.00660658146355071	0.0065618569787564245	0.006116218003594722	0.00795866345354752	0.004864086239611553	0.007061454983183954	0.006034638104633487	0.007586201292348542	0.00633682628004353	0.006681199841178878	0.005789011111183901	0.006180468517839651	0.005806066883857873	0.006496835549560601	0.007800431620786721	0.007428225279740664	0.005894741810111732	0.006469960608911694	0.006686397056017334	0.0061546882942374505	0.005090689328796367	0.006664945373473951	0.0066592717868320635	0.006365949666533107	0.007959262418762396	0.006533188831836021	0.007348320135059836	0.006537376993318277	0.006218673901219106	0.006366178694766963	0.0058983520002152835	0.006603465952737368	0.006065515206268264	0.006342323811626039	0.005736145592857339	0.007314646445499546	0.006569324752441517	0.005368236313611299	0.00689466062519827	0.006605413275784715	0.005926540399866783	0.005872550421528412	0.006156100629179522	0.005945116761938727	0.006312309076047179	0.007859469648842002	0.006196377137699027
unclassified-seq_SRR5221644	0.004802347274969346	0.005338058115785206	0.005809334699053194	0.005016653696943848	0.004538563538303019	0.005106666746039297	0.004909017778503018	0.005876535248492033	0.004577894699561807	0.0	0.0027485022336926988	0.005291779748379522	0.0059636504317361495	0.0057885715209116135	0.0054627622052047	0.0053611578972747554	0.005792629561190718	0.005920599888901175	0.005220014521833522	0.005476029160409316	0.005749382445431125	0.005550081165061876	0.0057193819213967375	0.0052111874672236165	0.005115876396143595	0.005349719431766239	0.005356195080481426	0.0049438428829771345	0.006518071081073491	0.005980960070620137	0.0055316234346221875	0.005534060022649354	0.005363742276901294	0.005216168164798255	0.006200957269331251	0.005507045802517202	0.00528575491892792	0.004957548602476258	0.005817739221906735	0.005465815491715019	0.005323423803621537	0.00596608635932507	0.005460831704216995	0.00601917153271304	0.006112598221245602	0.0058698221040702865	0.005855887422513227	0.005280419293033478	0.004808849179668216	0.006126596361804173	0.005797373826232476	0.005762408572707945	0.005413824240875018	0.00576861084446624	0.005219089041563836	0.0053705868120030534	0.00507047359481821	0.005887312949937103	0.005496905916519929	0.005076417925408989	0.006121453420969333	0.005511428472213351	0.005520809679371572	0.005658794080080173	0.005635079633062471	0.005760994153555933	0.005510034859009385	0.006309995060231476	0.004969367774363006	0.005872100772482538	0.005548340224038289	0.0060933379944476335	0.005666208006653513	0.005327357692611171	0.00512660060765513	0.005014359679435341	0.0051191929867426995	0.0053480916511424	0.005932162808655783	0.005872710727113434	0.0058726436007115	0.005776922797444857	0.005360434527205721	0.004933731820730329	0.00537217434464209	0.005746840327986698	0.005972040708171908	0.005414564107666361	0.006390367674895325	0.006055340449873399	0.00580486954040429	0.005534782590814554	0.005544237301339673	0.005428097243902358	0.005339020434540966	0.005639251662573837	0.0059703301032842165	0.005920441066783116	0.005524784322208475	0.005699673669864638	0.005444907163590786	0.005178007856805456	0.005953069306368699	0.005793503031816364	0.005460468312976484	0.005180981693334579	0.005341329971168159	0.005331833575885024	0.005122020323882498	0.006046234533150004	0.005476510033177493
