sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0003388255164561402	0.0027761910885512166	0.003022439831598198	0.003309687177693177	0.0034207131820979822	0.004588770186601609	0.0049542603906339786	0.0053098995123297375	0.005280730470272864	0.006644578499076281	0.006871869401971938	0.007134591528846631	0.0073176079128606875	0.00910509788531423	0.008879879792327254	0.009159842101476474	0.009255072390057191	0.01055790624212526	0.010903547476522122	0.011135402830885089	0.011203482438107626	0.02080372003494042	0.02075035264112067	0.021193452617053184	0.021091338007426862	0.0009454022177530613	0.001151357738062747	0.0012705299593059225	0.0013745673977784943
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0031508582269855023	0.0030712051504430907	0.003290522031989079	0.0032822483322191673	0.004941594641153509	0.00504959047112832	0.005260927535330538	0.005127873148226281	0.006859662650561781	0.006953415794634715	0.007102647168985004	0.0072158649615542995	0.009318964039995306	0.008895417691132357	0.009113550696185996	0.009092273159082108	0.010914917488065596	0.010933478900423264	0.01111260697151073	0.011001330325519906	0.020987779307635096	0.02116885066149746	0.021293779152821286	0.021177171514021785	0.0011818117981141861	0.001158752438045519	0.0012305146595739762	0.0012756491606038636
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.003183126528562635	0.0032761044494250195	0.0033580445448948646	0.003285733280869427	0.0051167834473023	0.005184769778290749	0.005352415192779655	0.005213427773458586	0.006896007409373899	0.007054670986692515	0.007165336143434029	0.007217458058899894	0.009354643312164398	0.009083679791273207	0.00913465141725512	0.009099755361910692	0.011066436212731557	0.011034604976601388	0.011154807181660849	0.011127879636801367	0.021332347131344655	0.02127068945226323	0.02130468882544164	0.021219557383424986	0.001255387037199444	0.0011614274949302411	0.0012418254529682092	0.001286907696519144
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.003188834930582214	0.0031050274400993352	0.0031969803490429706	0.0031016455117159965	0.005030533517720036	0.005019401711261355	0.005124137912636652	0.0049716080797299785	0.006821387359607871	0.006798203557444436	0.006962957032222291	0.006988873023028704	0.009229181766990502	0.008887370803689836	0.009003795141280593	0.008864648440084767	0.010871564807978051	0.010791497115343744	0.010946202058123695	0.010922389448618376	0.021360421646791063	0.021208473637038566	0.021114904424593375	0.0208886976255057	0.0012012560063029748	0.0010024190336866466	0.001039579547267892	0.0011151749299713667
leech_0.002_1x_1	0.0028121207955484166	0.003211705625360804	0.0033393787724177253	0.0034431153386473936	0.0	0.0	0.0	0.0	0.005926276349894714	0.006213578688905375	0.006318525361010001	0.006279964064513147	0.008146758157329454	0.007995927862900943	0.008371735502237338	0.008467411908751816	0.010186129003387638	0.009808782418676314	0.010082692471287845	0.010252043503871777	0.01164038972374708	0.011834303620676946	0.012146911632290168	0.012114844402763301	0.02174372442554528	0.021873256614398873	0.022327925637191128	0.022279779351830065	0.002057975274729694	0.0021481604465661774	0.002386418769862332	0.0024342426244009685
leech_0.002_2x_1	0.0030447218284981852	0.0031109431872149663	0.0033632585970604072	0.00327810013748278	0.0	0.0	0.0	0.0	0.006035821156704097	0.006142918767876665	0.006302306181896553	0.006200237860874389	0.007821837619573451	0.008018960793685768	0.008082836046665157	0.008204276918022939	0.010222982652156926	0.010021719863251474	0.010080545258278995	0.01012101966055929	0.011850898028888031	0.012017571445048317	0.012202274163854198	0.012098634452556704	0.02194783584209616	0.021983370929548326	0.022108714896840964	0.022074354580490542	0.00218432372592923	0.0021414895341126125	0.002261580735009412	0.0023047967649623283
leech_0.002_4x_1	0.003196240975748144	0.00325171506756167	0.0033833223599308454	0.003331409607284501	0.0	0.0	0.0	0.0	0.006166906812739204	0.006187344075870746	0.006348017139598596	0.006266564157448912	0.007931261495213915	0.008029912878520003	0.008249169098832559	0.00829127534031722	0.01035253764074997	0.010129700839859465	0.010225955065945865	0.010221320835137694	0.011998700533817479	0.0121117812827694	0.012188346541651216	0.012175686591267103	0.02220882824822338	0.022074110306105028	0.022331211235698097	0.022118728999121345	0.0022583156732661532	0.0021893078529153435	0.002301615814368695	0.002344935207822738
leech_0.002_8x_1	0.0032064043224818537	0.003162745370742414	0.0032317102643654072	0.0031666469006849025	0.0	0.0	0.0	0.0	0.006073699147521653	0.0061233084858637425	0.006201636077929165	0.0060844286850738885	0.007919137073663592	0.007903305974650273	0.008066255118665634	0.008102871728151856	0.010278505838342252	0.00996462808516391	0.010079255530350538	0.010037162897976765	0.011885766730018859	0.011873979223390506	0.012067982585325947	0.012040115049480231	0.022277274354485652	0.022096620658318047	0.022096653917008064	0.021886312163791007	0.0021561597070813747	0.0020604906732928667	0.002139696493084297	0.002154029256789539
leech_0.004_1x_1	0.004599797300201837	0.005033865021200827	0.0053503155418246065	0.00537488164630727	0.005901249189511541	0.006082633031043423	0.006382750107521862	0.006387660241383444	0.0	0.0	0.0	0.0	0.009808446415768474	0.009856768656449341	0.010120184372780854	0.010303560277529605	0.011920714152914158	0.011852293673458096	0.012036666153647945	0.01203805394287825	0.01393622024331996	0.013729866478149508	0.014056932935721057	0.014135592472890155	0.023553707186951225	0.023819194201388234	0.02404913949095417	0.024173236947267345	0.003798850690083229	0.004093629806028573	0.00430340457564257	0.004410871137010327
leech_0.004_2x_1	0.005009238128934433	0.0051471811144669175	0.00533409116125718	0.00524414949277637	0.006230046056565485	0.006199320119974433	0.006310201179049382	0.006298268942271784	0.0	0.0	0.0	0.0	0.009905216834994658	0.009947043313724065	0.010032969172260778	0.010216040537743639	0.01210494806797494	0.01192877833146906	0.012080847667002827	0.012064661508893007	0.013742203305975859	0.013905809985858976	0.014140368971050362	0.01407614161643783	0.023903261007181698	0.02396561318171677	0.024053900037668722	0.024048960467578796	0.004155519814196407	0.004114811181217831	0.00423839755270439	0.0042876386174325746
