sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.0030250698770617726	0.0031168554246781372	0.002984020926108937	0.002925790923994304	0.0048839441497714915	0.005191307508405814	0.005103812547751726	0.005026589208956368	0.006892433252339251	0.007113208705384471	0.007136514903006301	0.006872447335335339	0.0089888063153818	0.008924901068501285	0.008917806000344376	0.008780580528754653	0.010893557569203233	0.010959764850488442	0.01099420431831071	0.010777700320762387	0.02079208589758817	0.020540487858506398	0.02067660569158387	0.020492342830093397	0.0010075216879609934	0.0009734255343056181	0.0010369452466109305	0.0011259398459398408
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.002780183357153349	0.0029744343533188314	0.003050689852913556	0.0030371596581706163	0.004919465822374298	0.0051590107969801844	0.005080588611567001	0.005078946512560384	0.006808439179216112	0.007148983757505091	0.007159313183255397	0.006958276959056592	0.009045402817298128	0.008922486540136663	0.00894448853255424	0.008958582349247003	0.010815578905450237	0.011021350014628648	0.010958615127371568	0.010873887689614822	0.020940968584355873	0.020816744699435896	0.020826626924575153	0.020824039898697966	0.0007837070520726459	0.0008803087298424568	0.001104660061505096	0.0011722618613316334
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.003098660637853307	0.0031099104676117336	0.003159126574516021	0.003205897660978638	0.005032682750987247	0.005252579900635084	0.005212481265220505	0.0052668414760903195	0.006955757276352884	0.007203377998723064	0.007292344304950634	0.007154940312437706	0.00912566030503088	0.009059898826258201	0.009068517129055507	0.009108072709389268	0.01100242710264587	0.011051905198116295	0.01103420550225089	0.010984049026435813	0.0209583306794044	0.020915682851239056	0.020918284442005365	0.020961784185712307	0.000907768725455756	0.0010278292656365428	0.001203480746602687	0.00125761244577456
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.003051207530361016	0.003086267222496921	0.003152487952020398	0.0031964906217348873	0.005003651365383196	0.005213974519319371	0.0051562317206640795	0.005190469932775071	0.006974314742157307	0.00724707269744531	0.007214519315708523	0.007090626540423087	0.00910607069899363	0.009047225961793824	0.00904125001168282	0.009067069386523257	0.011031757620224437	0.011087601792308563	0.01103206693823211	0.010936276985360852	0.02088843740398071	0.020848575069172183	0.02080538478358517	0.020869798643876274	0.0009457695072938008	0.0009988602253858058	0.0012029200200884946	0.0012364039790769823
rotifer_0.002_1x_1	0.0029637610278515874	0.002930636987828613	0.0033688915713649343	0.003354214685254595	0.0	0.0	0.0	0.0	0.005780890786221641	0.006358444707647517	0.0064598437742390685	0.006465526762424215	0.007769110687754121	0.008232640875624682	0.00848229689559759	0.008307801411809937	0.00986230352661344	0.01012823580191033	0.010266723831601654	0.01017835359582954	0.011955427861984726	0.01201139946654678	0.012200823946495087	0.012092824684133092	0.0219716904838356	0.021953955592068326	0.022055420613862148	0.022130842972015192	0.0018362261863315295	0.002206746268727439	0.0024393789608166357	0.002559443496533476
rotifer_0.002_2x_1	0.0030533585686080065	0.0030637724491918952	0.003225062044342768	0.003215684979115112	0.0	0.0	0.0	0.0	0.005795808809870433	0.006285802584691925	0.006227137852567174	0.006238213187260714	0.007844023226107917	0.008273550299575062	0.008306959060970754	0.008137633305411429	0.010249394109782525	0.0101141311992302	0.01008242148880725	0.01012665953058403	0.011859836857280058	0.011962794433512787	0.01203054211267412	0.01201615792360109	0.02186408351424964	0.021935941634339005	0.021966422520257916	0.021967093932276277	0.0019749879828170965	0.0020690344507470616	0.0023027400967510613	0.002337501834990645
rotifer_0.002_4x_1	0.0029169745480338255	0.0031563039862950665	0.003299637294827784	0.003349752842362754	0.0	0.0	0.0	0.0	0.006015189410280835	0.006277169918734111	0.006316807287346853	0.006409491381790943	0.00799541012162189	0.008345835579639088	0.008363779927392219	0.008330531585204958	0.010162718741662295	0.010129878903798272	0.01024765988402417	0.010249553878213984	0.011992014612943344	0.012087705506076683	0.012176052595838401	0.012159626645370762	0.022081063879019154	0.022033607261272382	0.021990904434075205	0.022071636013107247	0.002102981426960243	0.0021812113216375115	0.002409452072046135	0.0024590235121750128
rotifer_0.002_8x_1	0.0028951930168143875	0.003141841458376943	0.003288482667212476	0.0033225580111692164	0.0	0.0	0.0	0.0	0.00597355879048163	0.006224372868706963	0.006323468260096762	0.006314558621917232	0.007975611977006341	0.008312567620478576	0.008399774864135338	0.008286049681081563	0.010176692593301277	0.010141221756871117	0.01020218307189793	0.01022352618060241	0.01207585815462103	0.012150661945575089	0.012176226089721486	0.012109128254858883	0.021828572270145237	0.021960734388992327	0.021845814452097337	0.021946051736414066	0.002094395538115905	0.0021441150101810026	0.002352884961449105	0.002457434038187509
rotifer_0.004_1x_1	0.005059376396782249	0.005314571772489451	0.005458480674067892	0.005384096975597776	0.006011510692928556	0.006133522958800369	0.0063841390451378896	0.006278882036391578	0.0	0.0	0.0	0.0	0.009907726174864101	0.010311388304072765	0.010320430157450112	0.010082009564245596	0.012363300251838589	0.012380519939813863	0.01226007617246071	0.012338911651636112	0.013552081160178886	0.014026207964740385	0.01399018552190806	0.013810837577893169	0.02367709165061162	0.023395361163688896	0.02362629605813659	0.023498204756645418	0.0038158422876402474	0.004302489958914206	0.004432121976216914	0.004499303572892525
rotifer_0.004_2x_1	0.005174664360805596	0.005402836482479871	0.005603631734474682	0.005597890937889548	0.006295798324014398	0.00643684408744959	0.006525768360356979	0.006504056323196165	0.0	0.0	0.0	0.0	0.010244646536263922	0.010528986765809236	0.010602222141218512	0.010479289348977575	0.012413991144363569	0.012353954465272227	0.012428241335861347	0.012463181165164483	0.014081393567337395	0.01425264616751489	0.014330370737559139	0.014228692290265847	0.02396867075752906	0.023993922989859938	0.0239777696042708	0.023990836284266816	0.003966351106937306	0.00445490809664002	0.00468816585150992	0.004740192470346094
